run_id,date_ist,platform,canonical_sku,city,pincode,price,mrp,discount_pct,in_stock
2026-05-21-1330,2026-05-21,amazon,jivo-hanuman-chalisa-gayatri-mantra-2-in-1-chanting-box-hindu-mantra-bell-na,All India,-,417,799,47.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-jain-mnatra-prayer-kit-white-na,All India,-,245,499,50.9,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-chemical-free-mustard-oil-5-litre-with-jivo-chemical-free-sunflower-oil-5-litre-5l,All India,-,1938,2600,25.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-1-litre-jivo-gold-refined-edible-oil-5-litre-combo-pack-1l,All India,-,1071,1305,17.9,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-1-litre-jivo-rice-bran-oil-5-litre-combo-pack-1l,All India,-,1121,1680,33.3,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-5l-gold-refined-oil-5l-5l,All India,-,1938,2300,15.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-cold-pressed-canola-oil-1l-each-1l,All India,-,431,630,31.6,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-cold-pressed-soyabean-oil-1l-each-1l,All India,-,371,480,22.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-kachi-ghani-mustard-oil-cold-pressed-sunflower-oil-1l-each-1l,All India,-,351,530,33.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-koffie-instant-smooth-premium-coffee-100-gm-na,All India,-,249,350,28.9,1
2026-05-21-1330,2026-05-21,amazon,jivo-leather-sleeves-compatible-with-macbook-air-11-na,All India,-,1799,2999,40,1
2026-05-21-1330,2026-05-21,amazon,jivo-lobansambrani-cups-na,All India,-,199,399,50.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-mac-book-air-sleeves-na,All India,-,1299,1999,35,1
2026-05-21-1330,2026-05-21,amazon,jivo-namokar-mantra-plugin-plastic-chanting-box-na,All India,-,239,499,52.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-natureboon-36-hours-long-staying-waterproof-eye-liner-pencil-set-of-2-pcs-pencil-na,All India,-,160,299,46.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-olive-oil-combo-3-litre-3l,All India,-,1799,3848,53.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-olive-oil-extra-light-daily-cooking-5-litre-jivo-canola-oil1-litre-cold-press-healthy-cooking-oil-5l,All India,-,3039,6874,55.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-5-litre-tin-jivo-daily-cooking-pomace-olive-oil-5l,All India,-,2478,5648,56.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-5-litre-with-cold-pressed-canola-oil-1-litre-5l,All India,-,2449,5374,54.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-5-litre-with-extra-light-olive-oil-5-litre-5l,All India,-,4599,7399,37.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-5-litre-with-jivo-cold-pressed-canola-oil-1-litre-5l,All India,-,2358,5374,56.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-5-litre-with-jivo-extra-light-olive-oil-5-litre-5l,All India,-,4879,11498,57.6,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-pack-of-6-litres-6l,All India,-,2520,6048,58.3,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-cooking-olive-oil-pack-of-7-litres-7l,All India,-,2859,6099,53.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-edible-olive-oil-cooking-daily-use-na,All India,-,1449,2247,35.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-olive-cooking-oil-1lwith-jivo-pure-desi-cow-ghee-500g-500ml,All India,-,825,1498,44.9,1
2026-05-21-1330,2026-05-21,amazon,jivo-pomace-olive-oil-5-litre-tin-for-everyday-cooking-5l,All India,-,2099,4999,58,1
2026-05-21-1330,2026-05-21,amazon,jivo-premium-cold-pressed-kachi-ghani-mustard-oil-5-litre-5l,All India,-,1218,1525,20.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-premium-cold-pressed-kachi-ghani-pure-mustard-oil-5-litre-jivo-kachi-ghani-chemical-free-mustard-daily-cooking-oil-1-liter-5l,All India,-,1211,1505,19.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-premium-dry-fruits-gift-box-with-first-pressed-groundnut-oil-na,All India,-,1766,2999,41.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-premium-quinoa-gluten-free-na,All India,-,179,299,40.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-premium-tea-leaves-250g-250ml,All India,-,355,400,11.3,1
2026-05-21-1330,2026-05-21,amazon,jivo-pure-extra-virgin-coconut-oil-500-ml-500ml,All India,-,266,532,50,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-health-oil-5l-cold-pressed-sunflower-oil-5l-5l,All India,-,1848,2775,33.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-health-oil-5l-gold-premium-refined-oil-5l-5l,All India,-,1148,1675,31.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-health-oil-5l-kachi-ghani-mustard-oil-5l-5l,All India,-,1988,2675,25.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-oil-1-litre-cooking-oil-1l,All India,-,378,570,33.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-oil-5-litre-1-litre-combo-pack-5l,All India,-,1138,1710,33.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-rice-bran-oil-5-litre-5l,All India,-,949,1425,33.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-so-olive-oil-1-litre-1l,All India,-,249,325,23.4,1
2026-05-21-1330,2026-05-21,amazon,jivo-so-olive-oil-51-liter-na,All India,-,1488,1950,23.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-soyabean-cooking-oil-1-litre-bottles-pack-of-2-litres-1l,All India,-,449,450,0.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-soyabean-cooking-oil-5l-gold-refined-oil-5l-5l,All India,-,1888,2150,12.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-soyabean-cooking-oil-5l-kachi-ghani-mustard-oil-5l-5l,All India,-,2028,2350,13.7,1
2026-05-21-1330,2026-05-21,amazon,jivo-soyabean-cooking-oil-5l-rice-bran-health-oil-5l-5l,All India,-,1938,2525,23.2,1
2026-05-21-1330,2026-05-21,amazon,jivo-soyabean-oil-pouch-1-litre-edible-cooking-oil-for-daily-use-1l,All India,-,199,199,0,1
2026-05-21-1330,2026-05-21,amazon,jivo-stainless-steel-2-in-1-hanuman-chalisa-mantra-bell-chanting-box-na,All India,-,397,999,60.3,1
2026-05-21-1330,2026-05-21,amazon,jivo-sunflower-oil-4-litres-4l,All India,-,869,869,0,1
2026-05-21-1330,2026-05-21,amazon,jivo-universal-all-in-one-world-travel-adapter-surge-protector-converter-charger-plug-na,All India,-,299,399,25.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-vidyanjalikids-traditional-ethnic-festival-wear-dhoti-kurta-set-for-baby-boys-na,All India,-,269,1250,78.5,1
2026-05-21-1330,2026-05-21,amazon,jivo-water-tank-overflow-alarm-wired-sensor-security-system-siron-for-saving-water-na,All India,-,269,599,55.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-whole-clove-na,All India,-,207,280,26.1,1
2026-05-21-1330,2026-05-21,amazon,jivo-winter-wellness-combo-pure-a2-desi-cow-ghee-500-ml-premium-makki-atta-500ml,All India,-,730,899,18.8,1
2026-05-21-1330,2026-05-21,amazon,jivo-womens-sports-bras-cotton-padded-bra-top-bra-tshirt-bra-girls-sports-bras-combo-bra-pack-of-3-pis-na,All India,-,469,999,53.1,1
